CustomerID,Recency,Frequency,Monetary,Segment
14854.0,78,7,200.7,Regular Shoppers
14855.0,119,2,50.39999999999999,Occasional Shoppers
14856.0,36,3,46.5,Occasional Shoppers
14857.0,59,2,45.3,Occasional Shoppers
14859.0,12,4,69.24,Regular Shoppers
14860.0,19,1,13.52,Occasional Shoppers
14861.0,52,1,39.6,Occasional Shoppers
14862.0,25,2,38.68,Occasional Shoppers
14863.0,29,1,34.68,Occasional Shoppers
14865.0,7,2,33.0,Occasional Shoppers
14866.0,10,12,1261.65,High-Value Loyal Shoppers
14867.0,185,3,39.92,Inactive Shoppers
14868.0,3,8,152.8,Regular Shoppers
14869.0,8,2,32.4,Occasional Shoppers
14870.0,261,1,14.850000000000001,Inactive Shoppers
14871.0,3,4,41.84,Occasional Shoppers
14873.0,210,1,25.5,Inactive Shoppers
14875.0,107,2,77.10000000000001,Occasional Shoppers
14878.0,12,9,263.75,Frequent Spenders
14880.0,77,3,45.3,Occasional Shoppers
14881.0,19,1,15.0,Occasional Shoppers
14882.0,26,2,128.4,Occasional Shoppers
14883.0,18,6,58.48,Regular Shoppers
14885.0,131,1,20.4,Occasional Shoppers
14886.0,252,1,39.8,Inactive Shoppers
14887.0,79,1,72.0,Occasional Shoppers
14888.0,207,1,16.5,Inactive Shoppers
14889.0,336,1,10.2,Inactive Shoppers
14890.0,253,1,10.2,Inactive Shoppers
14891.0,148,2,43.5,Occasional Shoppers
14893.0,9,2,24.96,Occasional Shoppers
14894.0,85,1,40.8,Occasional Shoppers
14895.0,7,20,630.64,High-Value Loyal Shoppers
14896.0,204,2,28.650000000000002,Inactive Shoppers
14897.0,7,4,79.56,Regular Shoppers
14898.0,23,6,175.21,Regular Shoppers
14901.0,11,9,143.46,Regular Shoppers
14902.0,25,1,16.5,Occasional Shoppers
14903.0,21,5,61.0,Regular Shoppers
14904.0,2,2,37.44,Occasional Shoppers
14905.0,157,2,121.19999999999999,Inactive Shoppers
14907.0,3,7,216.72,Regular Shoppers
14908.0,74,1,9.9,Occasional Shoppers
14910.0,2,4,58.480000000000004,Regular Shoppers
14912.0,16,2,46.8,Occasional Shoppers
14913.0,35,4,34.019999999999996,Occasional Shoppers
14915.0,91,2,57.480000000000004,Occasional Shoppers
14916.0,70,4,30.72,Occasional Shoppers
14918.0,115,2,85.80000000000001,Occasional Shoppers
14920.0,212,2,34.2,Inactive Shoppers
14921.0,30,2,55.080000000000005,Occasional Shoppers
14923.0,50,1,19.8,Occasional Shoppers
14924.0,245,1,47.400000000000006,Inactive Shoppers
14929.0,32,1,17.4,Occasional Shoppers
14930.0,108,3,72.39,Occasional Shoppers
14931.0,4,5,355.94,Regular Shoppers
14932.0,365,1,15.9,Inactive Shoppers
14934.0,81,2,55.8,Occasional Shoppers
14935.0,297,1,162.72,Inactive Shoppers
14936.0,33,8,236.8,Regular Shoppers
14937.0,56,3,292.8,Regular Shoppers
14944.0,29,12,491.95000000000005,Frequent Spenders
14946.0,14,1,33.2,Occasional Shoppers
14947.0,72,2,70.32,Occasional Shoppers
14948.0,23,6,118.92000000000002,Regular Shoppers
14950.0,19,1,17.0,Occasional Shoppers
14951.0,79,1,1.92,Occasional Shoppers
14952.0,59,11,871.38,High-Value Loyal Shoppers
14953.0,25,1,3.3,Occasional Shoppers
14954.0,12,1,4.25,Occasional Shoppers
14957.0,253,1,5.0,Inactive Shoppers
14958.0,147,3,47.9,Occasional Shoppers
14959.0,64,4,53.75,Occasional Shoppers
14960.0,8,2,84.0,Occasional Shoppers
14961.0,10,9,297.25,Frequent Spenders
14962.0,270,1,14.850000000000001,Inactive Shoppers
14963.0,9,5,41.300000000000004,Regular Shoppers
14964.0,247,1,12.75,Inactive Shoppers
14965.0,96,2,77.08,Occasional Shoppers
14966.0,14,1,2.5,Occasional Shoppers
14968.0,30,1,1.66,Occasional Shoppers
14970.0,68,4,175.58,Regular Shoppers
14971.0,35,3,35.849999999999994,Occasional Shoppers
14972.0,128,1,12.75,Occasional Shoppers
14973.0,107,3,74.7,Occasional Shoppers
14974.0,37,1,4.95,Occasional Shoppers
14975.0,57,1,11.7,Occasional Shoppers
14976.0,57,7,67.0,Regular Shoppers
14978.0,72,5,75.15,Regular Shoppers
14981.0,246,1,16.5,Inactive Shoppers
14984.0,19,2,7.53,Occasional Shoppers
14985.0,198,2,8.85,Inactive Shoppers
14987.0,15,2,163.2,Occasional Shoppers
14988.0,211,1,1.66,Inactive Shoppers
14995.0,38,2,12.45,Occasional Shoppers
14997.0,46,3,43.08,Occasional Shoppers
14998.0,170,2,7.85,Inactive Shoppers
15000.0,47,1,13.9,Occasional Shoppers
15002.0,115,4,73.5,Occasional Shoppers
15004.0,147,1,3.3,Occasional Shoppers
15005.0,15,28,164.13,High-Value Loyal Shoppers
15006.0,51,1,5.9,Occasional Shoppers
15007.0,159,1,15.0,Inactive Shoppers
15009.0,12,3,66.02,Occasional Shoppers
15010.0,35,1,22.5,Occasional Shoppers
15012.0,53,2,6.7,Occasional Shoppers
15014.0,43,2,39.45,Occasional Shoppers
15016.0,172,1,7.95,Inactive Shoppers
15017.0,33,1,3.75,Occasional Shoppers
15018.0,38,3,67.45,Occasional Shoppers
15019.0,266,1,0.85,Inactive Shoppers
15021.0,8,9,42.96,Regular Shoppers
15022.0,11,4,59.95,Occasional Shoppers
15023.0,3,11,126.46,Regular Shoppers
15024.0,9,10,159.85,Regular Shoppers
15025.0,33,1,5.95,Occasional Shoppers
15026.0,80,3,22.2,Occasional Shoppers
15027.0,30,4,198.9,Regular Shoppers
15028.0,8,4,58.45,Occasional Shoppers
15030.0,71,2,125.4,Occasional Shoppers
15031.0,4,4,7.4799999999999995,Occasional Shoppers
15032.0,256,3,205.35,Inactive Shoppers
15033.0,4,10,76.29,Regular Shoppers
15034.0,15,8,145.2,Regular Shoppers
15035.0,89,1,3.75,Occasional Shoppers
15036.0,72,3,28.270000000000003,Occasional Shoppers
15038.0,58,6,41.99,Regular Shoppers
15041.0,170,1,4.15,Inactive Shoppers
15042.0,199,1,76.5,Inactive Shoppers
15043.0,31,1,179.0,Occasional Shoppers
15044.0,19,17,238.82999999999998,Frequent Spenders
15045.0,151,2,95.28000000000002,Occasional Shoppers
15046.0,9,15,429.43,Frequent Spenders
15047.0,269,1,12.600000000000001,Inactive Shoppers
15048.0,65,4,19.93,Occasional Shoppers
15049.0,273,1,1.7,Inactive Shoppers
15050.0,25,3,118.86,Occasional Shoppers
15051.0,23,3,12.71,Occasional Shoppers
15052.0,319,1,5.1,Inactive Shoppers
15053.0,4,3,30.9,Occasional Shoppers
15054.0,12,2,18.39,Occasional Shoppers
15057.0,275,2,329.09999999999997,Inactive Shoppers
15058.0,25,11,136.6,Regular Shoppers
15059.0,40,9,80.77,Regular Shoppers
15060.0,8,4,22.28,Occasional Shoppers
15062.0,71,4,68.5,Occasional Shoppers
15063.0,213,1,30.599999999999998,Inactive Shoppers
15065.0,37,4,70.2,Occasional Shoppers
15066.0,53,1,18.75,Occasional Shoppers
15067.0,78,3,72.9,Occasional Shoppers
15068.0,46,2,18.5,Occasional Shoppers
15069.0,179,1,12.75,Inactive Shoppers
15070.0,372,1,106.2,Inactive Shoppers
15071.0,93,2,155.8,Occasional Shoppers
15073.0,9,3,102.67999999999999,Occasional Shoppers
15074.0,105,1,34.68,Occasional Shoppers
15075.0,77,1,33.2,Occasional Shoppers
15076.0,172,1,21.9,Inactive Shoppers
15079.0,212,4,186.5,Inactive Shoppers
15081.0,22,5,83.05,Regular Shoppers
15083.0,256,1,34.8,Inactive Shoppers
15087.0,281,1,24.96,Inactive Shoppers
15088.0,21,2,54.150000000000006,Occasional Shoppers
15089.0,10,6,111.11000000000001,Regular Shoppers
15090.0,308,1,16.5,Inactive Shoppers
15091.0,67,1,34.0,Occasional Shoppers
15092.0,215,2,54.15,Inactive Shoppers
15093.0,18,6,556.26,Frequent Spenders
15095.0,103,4,85.2,Occasional Shoppers
15096.0,42,1,17.85,Occasional Shoppers
15097.0,4,1,5.1,Occasional Shoppers
15099.0,84,1,14.75,Occasional Shoppers
15100.0,333,3,876.0,Frequent Spenders
15101.0,8,2,71.28,Occasional Shoppers
15103.0,31,2,40.739999999999995,Occasional Shoppers
15104.0,196,2,56.4,Inactive Shoppers
15105.0,18,7,164.76,Regular Shoppers
15106.0,17,5,82.89,Regular Shoppers
15107.0,311,6,107.44999999999999,Inactive Shoppers
15108.0,141,4,90.25,Occasional Shoppers
15109.0,245,1,15.0,Inactive Shoppers
15110.0,23,4,104.45,Regular Shoppers
15111.0,29,3,89.80000000000001,Occasional Shoppers
15113.0,9,3,324.25,Regular Shoppers
15114.0,30,10,185.72,Regular Shoppers
15115.0,18,1,10.2,Occasional Shoppers
15116.0,17,4,177.8,Regular Shoppers
15117.0,14,5,213.95,Regular Shoppers
15118.0,134,1,244.8,Inactive Shoppers
15119.0,245,1,33.9,Inactive Shoppers
15120.0,133,1,39.6,Occasional Shoppers
15121.0,50,2,34.650000000000006,Occasional Shoppers
15122.0,114,3,47.599999999999994,Occasional Shoppers
15123.0,7,2,30.9,Occasional Shoppers
15124.0,22,2,21.72,Occasional Shoppers
15127.0,65,1,24.75,Occasional Shoppers
15128.0,60,4,88.4,Occasional Shoppers
15129.0,50,11,1046.4,High-Value Loyal Shoppers
15130.0,169,1,15.0,Inactive Shoppers
15132.0,18,5,113.50000000000001,Regular Shoppers
15133.0,127,3,96.56,Occasional Shoppers
15134.0,14,8,187.58,Regular Shoppers
15135.0,239,1,19.5,Inactive Shoppers
15136.0,2,4,72.83000000000001,Regular Shoppers
15139.0,239,2,22.560000000000002,Inactive Shoppers
15140.0,52,7,161.16,Regular Shoppers
15142.0,46,1,15.0,Occasional Shoppers
15143.0,225,1,19.799999999999997,Inactive Shoppers
15144.0,8,17,499.6,Frequent Spenders
15145.0,4,4,54.36,Occasional Shoppers
15146.0,164,2,39.599999999999994,Inactive Shoppers
15147.0,240,1,15.0,Inactive Shoppers
15148.0,10,1,20.1,Occasional Shoppers
15150.0,17,10,211.31,Frequent Spenders
15152.0,9,13,213.34,Frequent Spenders
15153.0,31,1,12.48,Occasional Shoppers
15154.0,75,1,2.95,Occasional Shoppers
15156.0,1,3,75.1,Occasional Shoppers
15157.0,3,3,53.839999999999996,Occasional Shoppers
15158.0,45,1,122.04,Occasional Shoppers
15160.0,357,1,106.2,Inactive Shoppers
15163.0,18,2,86.3,Occasional Shoppers
15164.0,68,3,32.92,Occasional Shoppers
15167.0,320,1,2.1,Inactive Shoppers
15168.0,25,1,47.7,Occasional Shoppers
15171.0,331,1,127.49999999999999,Inactive Shoppers
15172.0,8,5,67.25999999999999,Regular Shoppers
15174.0,322,1,15.6,Inactive Shoppers
15175.0,71,1,17.4,Occasional Shoppers
15178.0,260,1,19.5,Inactive Shoppers
15179.0,18,5,214.83,Regular Shoppers
15180.0,367,1,13.049999999999999,Inactive Shoppers
15181.0,66,3,120.6,Occasional Shoppers
15182.0,154,2,36.6,Occasional Shoppers
15184.0,29,2,17.85,Occasional Shoppers
15185.0,70,1,15.600000000000001,Occasional Shoppers
15186.0,14,2,61.300000000000004,Occasional Shoppers
15192.0,119,3,84.89999999999999,Occasional Shoppers
15193.0,60,1,70.8,Occasional Shoppers
15194.0,3,15,275.1,Frequent Spenders
15197.0,10,3,478.20000000000005,Regular Shoppers
15198.0,92,2,33.32,Occasional Shoppers
15199.0,59,4,487.15,Frequent Spenders
15201.0,87,5,203.98,Regular Shoppers
15203.0,25,6,64.38,Regular Shoppers
15204.0,357,1,16.5,Inactive Shoppers
15205.0,85,2,22.650000000000002,Occasional Shoppers
15206.0,10,4,157.8,Regular Shoppers
15208.0,1,5,165.3,Regular Shoppers
15210.0,225,1,14.75,Inactive Shoppers
15211.0,60,2,33.0,Occasional Shoppers
15212.0,241,1,11.6,Inactive Shoppers
15213.0,318,2,23.549999999999997,Inactive Shoppers
15214.0,1,8,127.36,Regular Shoppers
15215.0,46,3,81.30000000000001,Occasional Shoppers
15216.0,87,1,63.6,Occasional Shoppers
15218.0,10,11,578.8,Frequent Spenders
15219.0,176,1,79.80000000000001,Inactive Shoppers
15220.0,51,6,124.65,Regular Shoppers
15221.0,366,1,79.2,Inactive Shoppers
15222.0,318,1,145.0,Inactive Shoppers
15223.0,225,2,80.7,Inactive Shoppers
15224.0,358,2,48.449999999999996,Inactive Shoppers
15225.0,234,1,15.0,Inactive Shoppers
15226.0,310,1,25.5,Inactive Shoppers
15227.0,36,5,72.48,Regular Shoppers
15228.0,66,4,146.1,Regular Shoppers
15230.0,239,2,94.80000000000001,Inactive Shoppers
15232.0,113,2,34.0,Occasional Shoppers
15235.0,217,12,187.65,Frequent Spenders
15236.0,298,1,17.4,Inactive Shoppers
15237.0,1,4,62.72,Regular Shoppers
15238.0,29,3,42.24,Occasional Shoppers
15239.0,10,2,44.88,Occasional Shoppers
15240.0,44,5,137.88,Regular Shoppers
15241.0,66,8,175.01999999999998,Regular Shoppers
15243.0,74,1,12.48,Occasional Shoppers
15244.0,65,2,39.599999999999994,Occasional Shoppers
15245.0,134,3,80.0,Occasional Shoppers
15246.0,238,2,27.900000000000002,Inactive Shoppers
15247.0,122,1,81.6,Occasional Shoppers
15249.0,31,13,326.51,Frequent Spenders
15251.0,9,11,1192.9,High-Value Loyal Shoppers
15252.0,36,2,34.8,Occasional Shoppers
15253.0,16,5,109.45,Regular Shoppers
15254.0,127,1,16.8,Occasional Shoppers
15255.0,66,1,17.700000000000003,Occasional Shoppers
15256.0,148,1,16.5,Occasional Shoppers
15257.0,283,1,33.9,Inactive Shoppers
15258.0,168,2,33.5,Inactive Shoppers
15260.0,100,7,177.3,Regular Shoppers
15261.0,135,1,4.5600000000000005,Occasional Shoppers
15262.0,323,1,17.0,Inactive Shoppers
15263.0,106,1,17.4,Occasional Shoppers
15264.0,64,1,29.700000000000003,Occasional Shoppers
15265.0,151,2,32.55,Occasional Shoppers
15266.0,338,1,39.8,Inactive Shoppers
15267.0,22,5,641.76,Frequent Spenders
15269.0,23,1,118.80000000000001,Occasional Shoppers
15270.0,15,7,516.5,Frequent Spenders
15271.0,7,15,200.29,Frequent Spenders
15272.0,57,2,42.599999999999994,Occasional Shoppers
15274.0,4,2,34.8,Occasional Shoppers
15275.0,37,1,9.95,Occasional Shoppers
15276.0,66,1,1.25,Occasional Shoppers
15277.0,46,1,19.8,Occasional Shoppers
15279.0,354,1,8.4,Inactive Shoppers
15280.0,172,1,0.72,Inactive Shoppers
15281.0,58,9,208.92000000000002,Regular Shoppers
15286.0,49,1,59.400000000000006,Occasional Shoppers
15287.0,22,2,162.0,Occasional Shoppers
15288.0,43,5,121.35000000000001,Regular Shoppers
15289.0,29,3,45.24,Occasional Shoppers
15290.0,4,18,572.7,High-Value Loyal Shoppers
15291.0,25,15,1082.09,High-Value Loyal Shoppers
15292.0,201,1,3.3,Inactive Shoppers
15296.0,50,6,94.95,Regular Shoppers
15297.0,10,3,52.25,Occasional Shoppers
15298.0,2,12,1288.52,High-Value Loyal Shoppers
15300.0,64,1,15.0,Occasional Shoppers
15301.0,50,12,894.4,High-Value Loyal Shoppers
15303.0,290,1,12.75,Inactive Shoppers
15304.0,60,8,270.85,Regular Shoppers
15306.0,64,3,127.2,Occasional Shoppers
15307.0,95,1,22.5,Occasional Shoppers
15308.0,274,1,19.9,Inactive Shoppers
15312.0,75,4,56.8,Occasional Shoppers
15313.0,110,1,52.0,Occasional Shoppers
15314.0,199,1,5.04,Inactive Shoppers
15315.0,64,2,33.0,Occasional Shoppers
15316.0,326,1,165.0,Inactive Shoppers
15318.0,3,1,9.0,Occasional Shoppers
15319.0,283,1,11.9,Inactive Shoppers
15320.0,44,1,2.95,Occasional Shoppers
15321.0,70,3,117.9,Occasional Shoppers
15322.0,85,1,8.5,Occasional Shoppers
15325.0,103,1,1.25,Occasional Shoppers
15326.0,333,1,13.200000000000001,Inactive Shoppers
15327.0,52,1,38.25,Occasional Shoppers
15329.0,39,3,40.35,Occasional Shoppers
15330.0,32,2,163.2,Occasional Shoppers
15332.0,366,4,168.0,Inactive Shoppers
15333.0,208,1,22.5,Inactive Shoppers
15334.0,156,3,21.54,Occasional Shoppers
15335.0,53,1,2.55,Occasional Shoppers
15339.0,66,2,16.15,Occasional Shoppers
15341.0,80,1,102.0,Occasional Shoppers
15342.0,129,1,15.299999999999999,Occasional Shoppers
15343.0,87,1,25.5,Occasional Shoppers
15344.0,0,3,64.8,Occasional Shoppers
15345.0,45,1,25.5,Occasional Shoppers
15346.0,332,1,17.85,Inactive Shoppers
15347.0,366,1,120.0,Inactive Shoppers
15349.0,158,2,18.4,Inactive Shoppers
15350.0,373,1,25.200000000000003,Inactive Shoppers
15351.0,12,7,76.52000000000001,Regular Shoppers
15353.0,254,2,36.9,Inactive Shoppers
15355.0,29,2,35.7,Occasional Shoppers
15356.0,31,10,37.3,Regular Shoppers
15358.0,4,22,388.09999999999997,High-Value Loyal Shoppers
15360.0,39,1,29.700000000000003,Occasional Shoppers
15361.0,361,1,10.2,Inactive Shoppers
15363.0,372,1,19.799999999999997,Inactive Shoppers
15364.0,95,2,104.75999999999999,Occasional Shoppers
15365.0,25,7,296.40000000000003,Regular Shoppers
15366.0,75,2,45.0,Occasional Shoppers
15367.0,57,4,71.6,Occasional Shoppers
15368.0,21,1,16.5,Occasional Shoppers
15370.0,40,7,283.6,Regular Shoppers
15372.0,137,1,88.80000000000001,Occasional Shoppers
15373.0,8,12,381.8,Frequent Spenders
15374.0,128,1,91.8,Occasional Shoppers
15376.0,40,3,40.199999999999996,Occasional Shoppers
15379.0,169,7,170.2,Regular Shoppers
15380.0,8,5,634.2,Frequent Spenders
15381.0,213,2,349.95000000000005,Inactive Shoppers
15382.0,14,6,136.26000000000002,Regular Shoppers
15384.0,169,2,30.15,Inactive Shoppers
15385.0,40,1,12.48,Occasional Shoppers
15386.0,186,1,23.400000000000002,Inactive Shoppers
15388.0,270,1,23.4,Inactive Shoppers
15389.0,172,1,500.0,Inactive Shoppers
15392.0,4,4,94.96,Regular Shoppers
15393.0,16,2,35.1,Occasional Shoppers
15394.0,9,4,103.0,Regular Shoppers
15395.0,325,1,17.0,Inactive Shoppers
15396.0,112,1,68.0,Occasional Shoppers
15397.0,289,1,14.850000000000001,Inactive Shoppers
15398.0,16,2,52.2,Occasional Shoppers
15399.0,1,3,46.5,Occasional Shoppers
15400.0,92,5,331.9,Regular Shoppers
15402.0,148,2,64.2,Occasional Shoppers
15405.0,189,1,61.199999999999996,Inactive Shoppers
15406.0,31,2,23.35,Occasional Shoppers
15407.0,33,4,31.53,Occasional Shoppers
15408.0,264,1,4.95,Inactive Shoppers
15410.0,84,8,219.97,Regular Shoppers
15411.0,26,4,47.0,Occasional Shoppers
15412.0,171,1,102.0,Inactive Shoppers
15414.0,9,3,74.75999999999999,Occasional Shoppers
15415.0,313,1,15.0,Inactive Shoppers
15416.0,64,4,66.99,Occasional Shoppers
15417.0,85,1,15.6,Occasional Shoppers
15419.0,24,1,10.08,Occasional Shoppers
15421.0,58,4,77.8,Occasional Shoppers
15422.0,323,2,34.7,Inactive Shoppers
15423.0,38,1,36.0,Occasional Shoppers
15424.0,254,2,48.72,Inactive Shoppers
15426.0,19,5,28.240000000000002,Regular Shoppers
15427.0,33,3,39.9,Occasional Shoppers
15428.0,15,1,17.700000000000003,Occasional Shoppers
15429.0,26,2,15.899999999999999,Occasional Shoppers
15432.0,23,1,12.600000000000001,Occasional Shoppers
15433.0,213,2,23.46,Inactive Shoppers
15434.0,8,5,81.82,Regular Shoppers
15435.0,22,1,4.95,Occasional Shoppers
15436.0,12,3,16.0,Occasional Shoppers
15437.0,262,1,3.3,Inactive Shoppers
15438.0,131,1,11.8,Occasional Shoppers
15440.0,54,3,12.05,Occasional Shoppers
15442.0,248,1,297.0,Inactive Shoppers
15443.0,1,7,71.7,Regular Shoppers
15444.0,9,2,19.17,Occasional Shoppers
15445.0,264,1,20.4,Inactive Shoppers
15447.0,330,1,10.2,Inactive Shoppers
15448.0,312,1,19.9,Inactive Shoppers
15449.0,26,3,57.2,Occasional Shoppers
15450.0,30,1,15.0,Occasional Shoppers
15452.0,29,3,50.35000000000001,Occasional Shoppers
15453.0,1,7,43.85,Regular Shoppers
15454.0,362,1,4.95,Inactive Shoppers
15456.0,283,3,11.95,Inactive Shoppers
15457.0,262,1,1.25,Inactive Shoppers
15458.0,25,1,18.72,Occasional Shoppers
15460.0,354,1,1.25,Inactive Shoppers
15462.0,94,3,54.599999999999994,Occasional Shoppers
15463.0,29,1,6.84,Occasional Shoppers
15464.0,338,1,39.95,Inactive Shoppers
15466.0,85,1,5.1,Occasional Shoppers
15467.0,9,3,47.7,Occasional Shoppers
15468.0,51,2,39.699999999999996,Occasional Shoppers
15469.0,50,2,51.300000000000004,Occasional Shoppers
15471.0,2,1,3.75,Occasional Shoppers
15472.0,113,1,2.08,Occasional Shoppers
15473.0,14,7,1081.2,High-Value Loyal Shoppers
15475.0,77,1,17.85,Occasional Shoppers
15478.0,40,2,62.400000000000006,Occasional Shoppers
15480.0,116,1,34.0,Occasional Shoppers
15483.0,161,4,10.64,Occasional Shoppers
15484.0,1,4,177.36,Regular Shoppers
15485.0,30,3,25.62,Occasional Shoppers
15488.0,92,1,15.0,Occasional Shoppers
15489.0,22,3,87.0,Occasional Shoppers
15491.0,95,6,181.20000000000002,Regular Shoppers
15492.0,28,2,20.04,Occasional Shoppers
15493.0,32,5,27.63,Occasional Shoppers
15494.0,21,2,4.2299999999999995,Occasional Shoppers
15497.0,17,2,120.0,Occasional Shoppers
15498.0,2,27,1084.03,High-Value Loyal Shoppers
15500.0,8,4,48.69,Occasional Shoppers
15503.0,362,1,0.42,Inactive Shoppers
15504.0,81,1,7.5,Occasional Shoppers
15505.0,52,5,135.14,Regular Shoppers
15506.0,22,3,10.9,Occasional Shoppers
15507.0,171,1,7.95,Inactive Shoppers
15508.0,189,6,52.010000000000005,Inactive Shoppers
15510.0,330,1,250.0,Inactive Shoppers
15511.0,11,5,25.37,Regular Shoppers
15512.0,155,2,43.199999999999996,Occasional Shoppers
15513.0,33,19,1077.31,High-Value Loyal Shoppers
15514.0,12,11,332.65,Frequent Spenders
15516.0,44,3,16.28,Occasional Shoppers
15517.0,233,1,7.56,Inactive Shoppers
15518.0,64,8,79.51,Regular Shoppers
15520.0,1,1,10.2,Occasional Shoppers
15521.0,40,8,224.35,Regular Shoppers
15522.0,32,2,2.64,Occasional Shoppers
15523.0,84,1,232.50000000000003,Occasional Shoppers
15524.0,24,1,440.0,Regular Shoppers
15525.0,2,3,22.939999999999998,Occasional Shoppers
15526.0,33,2,139.29999999999998,Occasional Shoppers
15527.0,18,8,123.78,Regular Shoppers
15528.0,254,1,3.75,Inactive Shoppers
15529.0,22,11,132.34,Regular Shoppers
15530.0,21,4,36.94,Occasional Shoppers
15531.0,8,2,27.35,Occasional Shoppers
15532.0,25,4,19.85,Occasional Shoppers
15533.0,19,3,59.7,Occasional Shoppers
15535.0,173,4,43.3,Inactive Shoppers
15537.0,163,1,1.25,Inactive Shoppers
15539.0,7,1,6.25,Occasional Shoppers
15540.0,11,1,19.5,Occasional Shoppers
15541.0,114,1,2.08,Occasional Shoppers
15543.0,288,1,2.55,Inactive Shoppers
15544.0,9,9,112.27000000000001,Regular Shoppers
15545.0,54,2,9.2,Occasional Shoppers
15547.0,7,14,134.12,Frequent Spenders
15549.0,77,3,39.1,Occasional Shoppers
15550.0,4,4,29.06,Occasional Shoppers
15551.0,36,1,19.9,Occasional Shoppers
15552.0,217,1,5.9,Inactive Shoppers
15553.0,60,1,2.5,Occasional Shoppers
15554.0,277,1,15.9,Inactive Shoppers
15555.0,12,16,174.66,Frequent Spenders
15556.0,24,1,11.6,Occasional Shoppers
15557.0,28,1,35.7,Occasional Shoppers
15561.0,11,4,240.6,Regular Shoppers
15562.0,351,1,134.55,Inactive Shoppers
15563.0,22,4,117.75,Regular Shoppers
15565.0,50,2,33.0,Occasional Shoppers
15567.0,18,1,99.84,Occasional Shoppers
15568.0,2,3,25.909999999999997,Occasional Shoppers
15569.0,103,5,827.76,Frequent Spenders
15570.0,7,12,156.59,Frequent Spenders
15571.0,11,4,49.21000000000001,Occasional Shoppers
15572.0,4,7,83.69,Regular Shoppers
15573.0,31,2,8.16,Occasional Shoppers
15574.0,177,4,29.95,Inactive Shoppers
15576.0,37,1,90.0,Occasional Shoppers
15577.0,151,3,28.65,Occasional Shoppers
15578.0,162,1,7.95,Inactive Shoppers
15579.0,68,2,7.49,Occasional Shoppers
15582.0,24,3,47.550000000000004,Occasional Shoppers
15584.0,23,4,28.68,Occasional Shoppers
15585.0,176,1,15.9,Inactive Shoppers
15587.0,50,4,364.32000000000005,Regular Shoppers
15589.0,255,3,62.699999999999996,Inactive Shoppers
15592.0,46,1,12.48,Occasional Shoppers
15593.0,70,1,15.0,Occasional Shoppers
15594.0,15,5,84.17,Regular Shoppers
15596.0,100,5,67.9,Occasional Shoppers
15597.0,35,1,17.85,Occasional Shoppers
15598.0,53,1,15.0,Occasional Shoppers
15599.0,26,2,46.839999999999996,Occasional Shoppers
15601.0,11,14,350.94,Frequent Spenders
15602.0,8,9,304.94,Frequent Spenders
15603.0,78,1,34.56,Occasional Shoppers
15604.0,52,1,14.850000000000001,Occasional Shoppers
15605.0,36,5,75.80000000000001,Regular Shoppers
15606.0,61,9,376.22,Frequent Spenders
15607.0,336,1,4.5600000000000005,Inactive Shoppers
15608.0,28,4,155.78,Regular Shoppers
15609.0,184,1,19.8,Inactive Shoppers
15610.0,51,1,15.0,Occasional Shoppers
15611.0,9,13,730.82,High-Value Loyal Shoppers
15612.0,36,2,32.0,Occasional Shoppers
15615.0,10,23,522.9399999999999,High-Value Loyal Shoppers
15618.0,32,4,79.65,Occasional Shoppers
15619.0,10,1,145.0,Occasional Shoppers
15620.0,56,3,51.15,Occasional Shoppers
15621.0,4,4,335.57,Regular Shoppers
15622.0,43,9,196.54,Regular Shoppers
15623.0,141,1,17.700000000000003,Occasional Shoppers
15624.0,116,4,73.05000000000001,Occasional Shoppers
15625.0,103,4,70.2,Occasional Shoppers
15626.0,74,2,25.32,Occasional Shoppers
15628.0,4,9,148.0,Regular Shoppers
15630.0,45,2,59.4,Occasional Shoppers
15632.0,15,8,194.45999999999998,Regular Shoppers
15634.0,17,1,17.700000000000003,Occasional Shoppers
15636.0,89,2,50.400000000000006,Occasional Shoppers
15639.0,134,1,39.8,Occasional Shoppers
15640.0,4,15,578.29,Frequent Spenders
15641.0,105,4,49.71,Occasional Shoppers
15643.0,191,3,114.4,Inactive Shoppers
15644.0,166,4,12.600000000000001,Occasional Shoppers
15645.0,18,1,0.42,Occasional Shoppers
15646.0,157,3,55.300000000000004,Occasional Shoppers
15648.0,204,2,35.25,Inactive Shoppers
15649.0,336,2,816.0,Inactive Shoppers
15651.0,36,3,78.03999999999999,Occasional Shoppers
15652.0,91,1,30.0,Occasional Shoppers
15653.0,92,2,432.11999999999995,Regular Shoppers
15654.0,9,2,40.26,Occasional Shoppers
15656.0,45,4,68.61,Occasional Shoppers
15658.0,190,5,61.4,Inactive Shoppers
15659.0,43,1,15.0,Occasional Shoppers
15660.0,25,9,192.94,Regular Shoppers
15661.0,317,2,122.6,Inactive Shoppers
15663.0,106,1,14.040000000000001,Occasional Shoppers
15665.0,168,2,43.800000000000004,Inactive Shoppers
15667.0,39,1,9.36,Occasional Shoppers
15668.0,217,1,76.32000000000001,Inactive Shoppers
15669.0,40,4,148.32,Regular Shoppers
15670.0,296,1,17.700000000000003,Inactive Shoppers
15671.0,18,7,487.44000000000005,Frequent Spenders
15673.0,88,4,66.0,Occasional Shoppers
15674.0,73,5,402.67,Regular Shoppers
15675.0,81,3,49.2,Occasional Shoppers
